route,source,destination,year,month,day,hour,minute,vessel_name,duration_minutes
2,Horseshoe Bay,Departure Bay,2018,04,16,20,05,Queen of Oak Bay,105
2,Horseshoe Bay,Departure Bay,2018,04,25,08,25,Queen of Cowichan,103
2,Horseshoe Bay,Departure Bay,2018,04,15,15,45,Queen of Oak Bay,103
1,Tsawwassen,Swartz Bay,2018,04,17,15,00,Coastal Renaissance,96
1,Tsawwassen,Swartz Bay,2018,04,15,11,00,Coastal Renaissance,100
1,Tsawwassen,Swartz Bay,2018,04,08,21,00,Spirit of Vancouver Island,92
2,Departure Bay,Horseshoe Bay,2018,04,22,06,15,Queen of Cowichan,99
4,Swartz Bay,Fulford Harbour,2018,04,22,17,00,Skeena Queen,76
8,Horseshoe Bay,Bowen Island,2018,04,20,10,15,Queen of Capilano,17
1,Swartz Bay,Tsawwassen,2018,04,12,07,00,Spirit of Vancouver Island,90
2,Departure Bay,Horseshoe Bay,2018,04,20,13,00,Queen of Oak Bay,104
2,Horseshoe Bay,Departure Bay,2018,04,21,18,35,Queen of Surrey,105
1,Swartz Bay,Tsawwassen,2018,04,14,19,00,Spirit of Vancouver Island,90
30,Duke Point,Tsawwassen,2018,04,24,12,45,Queen of New Westminster,123
4,Swartz Bay,Fulford Harbour,2018,04,04,17,00,Skeena Queen,32
1,Tsawwassen,Swartz Bay,2018,04,18,07,00,Coastal Renaissance,88
2,Horseshoe Bay,Departure Bay,2018,04,23,06,15,Queen of Oak Bay,103
3,Langdale,Horseshoe Bay,2018,04,26,06,20,Queen of Surrey,40
2,Departure Bay,Horseshoe Bay,2018,04,04,06,15,Queen of Cowichan,105
1,Swartz Bay,Tsawwassen,2018,04,22,13,00,Coastal Renaissance,90
4,Swartz Bay,Fulford Harbour,2018,04,20,15,00,Skeena Queen,46
1,Swartz Bay,Tsawwassen,2018,04,10,21,00,Coastal Renaissance,86
2,Departure Bay,Horseshoe Bay,2018,04,11,15,20,Queen of Cowichan,106
30,Tsawwassen,Duke Point,2018,04,11,15,15,Queen of Alberni,119
3,Horseshoe Bay,Langdale,2018,04,16,07,30,Queen of Surrey,42
1,Swartz Bay,Tsawwassen,2018,04,29,09,00,Coastal Renaissance,88
2,Horseshoe Bay,Departure Bay,2018,04,22,13,00,Queen of Cowichan,102
8,Horseshoe Bay,Bowen Island,2018,04,21,22,00,Queen of Capilano,17
30,Duke Point,Tsawwassen,2018,04,30,07,45,Queen of Alberni,117
3,Langdale,Horseshoe Bay,2018,04,25,06,20,Queen of Surrey,42
8,Horseshoe Bay,Bowen Island,2018,04,14,17,45,Queen of Capilano,19
30,Tsawwassen,Duke Point,2018,04,08,12,45,Queen of Coquitlam,123
30,Tsawwassen,Duke Point,2018,04,14,07,45,Queen of Coquitlam,113
2,Departure Bay,Horseshoe Bay,2018,04,02,16,20,Queen of Coquitlam,104
2,Horseshoe Bay,Departure Bay,2018,04,08,06,15,Queen of Oak Bay,105
2,Departure Bay,Horseshoe Bay,2018,04,04,15,20,Queen of Cowichan,106
30,Tsawwassen,Duke Point,2018,04,21,12,45,Queen of Coquitlam,119
8,Horseshoe Bay,Bowen Island,2018,04,01,16,35,Queen of Capilano,25
2,Departure Bay,Horseshoe Bay,2018,04,25,13,00,Queen of Oak Bay,106
30,Tsawwassen,Duke Point,2018,04,07,15,15,Queen of Alberni,123
8,Horseshoe Bay,Bowen Island,2018,04,07,09,05,Queen of Capilano,19
2,Departure Bay,Horseshoe Bay,2018,04,12,13,00,Queen of Oak Bay,104
4,Swartz Bay,Fulford Harbour,2018,04,30,07,00,Skeena Queen,38
4,Swartz Bay,Fulford Harbour,2018,04,06,21,00,Skeena Queen,34
3,Langdale,Horseshoe Bay,2018,04,28,17,25,Queen of Surrey,53
8,Horseshoe Bay,Bowen Island,2018,04,15,10,15,Queen of Capilano,17
8,Horseshoe Bay,Bowen Island,2018,04,04,08,00,Queen of Capilano,28
2,Horseshoe Bay,Departure Bay,2018,04,05,10,40,Queen of Oak Bay,104
1,Tsawwassen,Swartz Bay,2018,04,19,18,00,Coastal Inspiration,84
8,Horseshoe Bay,Bowen Island,2018,04,06,17,45,Queen of Capilano,16
1,Tsawwassen,Swartz Bay,2018,04,28,13,00,Spirit of Vancouver Island,94
4,Swartz Bay,Fulford Harbour,2018,04,13,07,00,Skeena Queen,32
3,Langdale,Horseshoe Bay,2018,04,10,08,40,Queen of Surrey,42
3,Langdale,Horseshoe Bay,2018,04,06,15,15,Queen of Surrey,49
3,Horseshoe Bay,Langdale,2018,04,02,14,10,Queen of Surrey,50
1,Tsawwassen,Swartz Bay,2018,04,08,15,00,Coastal Renaissance,90
1,Tsawwassen,Swartz Bay,2018,04,27,21,00,Spirit of Vancouver Island,92
1,Swartz Bay,Tsawwassen,2018,04,18,09,00,Coastal Renaissance,92
8,Horseshoe Bay,Bowen Island,2018,04,25,21,00,Queen of Capilano,18
3,Horseshoe Bay,Langdale,2018,04,03,11,55,Queen of Surrey,41
3,Horseshoe Bay,Langdale,2018,04,06,07,30,Queen of Surrey,42
3,Horseshoe Bay,Langdale,2018,04,24,19,50,Queen of Cowichan,42
4,Swartz Bay,Fulford Harbour,2018,04,09,07,00,Skeena Queen,30
1,Tsawwassen,Swartz Bay,2018,04,26,17,00,Spirit of Vancouver Island,98
1,Swartz Bay,Tsawwassen,2018,04,08,19,00,Spirit of Vancouver Island,90
2,Departure Bay,Horseshoe Bay,2018,04,24,08,25,Queen of Oak Bay,105
1,Tsawwassen,Swartz Bay,2018,04,26,15,00,Coastal Renaissance,100
2,Departure Bay,Horseshoe Bay,2018,04,03,22,10,Queen of Oak Bay,105
2,Departure Bay,Horseshoe Bay,2018,04,17,08,25,Queen of Oak Bay,107
30,Tsawwassen,Duke Point,2018,04,26,17,45,Queen of Coquitlam,129
1,Swartz Bay,Tsawwassen,2018,04,27,11,00,Spirit of Vancouver Island,100
30,Duke Point,Tsawwassen,2018,04,18,07,45,Queen of Alberni,119
8,Horseshoe Bay,Bowen Island,2018,04,27,21,00,Queen of Capilano,32
8,Horseshoe Bay,Bowen Island,2018,04,10,18,50,Queen of Capilano,18
1,Swartz Bay,Tsawwassen,2018,04,05,17,00,Coastal Renaissance,90
4,Swartz Bay,Fulford Harbour,2018,04,25,15,00,Skeena Queen,34
8,Horseshoe Bay,Bowen Island,2018,04,23,16,35,Queen of Capilano,21
30,Tsawwassen,Duke Point,2018,04,15,17,45,Queen of Coquitlam,123
1,Swartz Bay,Tsawwassen,2018,04,09,09,00,Coastal Renaissance,92
8,Horseshoe Bay,Bowen Island,2018,04,18,11,25,Queen of Capilano,17
1,Tsawwassen,Swartz Bay,2018,04,15,09,00,Spirit of Vancouver Island,98
3,Horseshoe Bay,Langdale,2018,04,14,11,55,Queen of Surrey,40
3,Langdale,Horseshoe Bay,2018,04,22,20,55,Queen of Cowichan,39
1,Swartz Bay,Tsawwassen,2018,04,27,10,00,Queen of New Westminster,118
3,Langdale,Horseshoe Bay,2018,04,14,20,55,Queen of Cowichan,41
1,Swartz Bay,Tsawwassen,2018,04,22,17,00,Coastal Renaissance,90
30,Duke Point,Tsawwassen,2018,04,10,17,45,Queen of Alberni,119
2,Horseshoe Bay,Departure Bay,2018,04,19,18,35,Queen of Surrey,117
8,Horseshoe Bay,Bowen Island,2018,04,12,08,00,Queen of Capilano,22
8,Horseshoe Bay,Bowen Island,2018,04,01,12,35,Queen of Capilano,21
8,Horseshoe Bay,Bowen Island,2018,04,25,05,50,Queen of Capilano,20
8,Horseshoe Bay,Bowen Island,2018,04,14,11,25,Queen of Capilano,24
3,Langdale,Horseshoe Bay,2018,04,20,15,15,Queen of Surrey,55
2,Departure Bay,Horseshoe Bay,2018,04,13,22,10,Queen of Oak Bay,109
2,Departure Bay,Horseshoe Bay,2018,04,06,22,10,Queen of Oak Bay,121
1,Tsawwassen,Swartz Bay,2018,04,06,17,00,Spirit of Vancouver Island,96
3,Horseshoe Bay,Langdale,2018,04,28,09,45,Queen of Surrey,47
1,Tsawwassen,Swartz Bay,2018,04,16,10,00,Coastal Inspiration,108
8,Horseshoe Bay,Bowen Island,2018,04,15,11,25,Queen of Capilano,16
30,Duke Point,Tsawwassen,2018,04,11,22,45,Queen of Alberni,121
1,Tsawwassen,Swartz Bay,2018,04,25,15,00,Coastal Renaissance,94
1,Swartz Bay,Tsawwassen,2018,04,06,11,00,Spirit of Vancouver Island,92
2,Horseshoe Bay,Departure Bay,2018,04,26,15,45,Queen of Oak Bay,105
30,Tsawwassen,Duke Point,2018,04,12,16,15,Queen of New Westminster,121
1,Swartz Bay,Tsawwassen,2018,04,04,07,00,Spirit of Vancouver Island,88
1,Tsawwassen,Swartz Bay,2018,04,12,09,00,Spirit of Vancouver Island,92
8,Horseshoe Bay,Bowen Island,2018,04,09,09,05,Queen of Capilano,21
1,Swartz Bay,Tsawwassen,2018,04,13,16,00,Coastal Inspiration,92
1,Swartz Bay,Tsawwassen,2018,04,23,13,00,Coastal Renaissance,94
30,Duke Point,Tsawwassen,2018,04,21,05,15,Queen of Coquitlam,127
1,Swartz Bay,Tsawwassen,2018,04,20,18,00,Queen of New Westminster,94
8,Horseshoe Bay,Bowen Island,2018,04,14,18,50,Queen of Capilano,18
30,Duke Point,Tsawwassen,2018,04,30,05,15,Queen of Coquitlam,119
4,Swartz Bay,Fulford Harbour,2018,04,15,15,00,Skeena Queen,32
2,Departure Bay,Horseshoe Bay,2018,04,06,17,55,Queen of Oak Bay,121
1,Swartz Bay,Tsawwassen,2018,04,12,09,00,Coastal Renaissance,90
8,Horseshoe Bay,Bowen Island,2018,04,09,14,20,Queen of Capilano,18
2,Departure Bay,Horseshoe Bay,2018,04,09,20,45,Queen of Surrey,103
1,Swartz Bay,Tsawwassen,2018,04,27,08,00,Coastal Inspiration,92
1,Swartz Bay,Tsawwassen,2018,04,03,19,00,Spirit of Vancouver Island,90
2,Horseshoe Bay,Departure Bay,2018,04,18,18,35,Queen of Surrey,107
1,Swartz Bay,Tsawwassen,2018,04,26,21,00,Coastal Renaissance,86
3,Horseshoe Bay,Langdale,2018,04,18,16,20,Queen of Surrey,42
3,Langdale,Horseshoe Bay,2018,04,16,10,50,Queen of Surrey,58
8,Horseshoe Bay,Bowen Island,2018,04,09,17,45,Queen of Capilano,16
1,Swartz Bay,Tsawwassen,2018,04,30,07,00,Spirit of Vancouver Island,92
1,Swartz Bay,Tsawwassen,2018,04,09,15,00,Spirit of Vancouver Island,90
3,Horseshoe Bay,Langdale,2018,04,05,17,30,Queen of Cowichan,42
1,Swartz Bay,Tsawwassen,2018,04,16,09,00,Coastal Renaissance,92
3,Horseshoe Bay,Langdale,2018,04,01,22,55,Queen of Surrey,44
1,Tsawwassen,Swartz Bay,2018,04,01,18,00,Coastal Renaissance,90
30,Tsawwassen,Duke Point,2018,04,12,20,15,Queen of Alberni,120
1,Tsawwassen,Swartz Bay,2018,04,28,12,00,Queen of New Westminster,92
1,Swartz Bay,Tsawwassen,2018,04,09,13,00,Coastal Renaissance,87
1,Swartz Bay,Tsawwassen,2018,04,28,09,00,Coastal Renaissance,90
8,Horseshoe Bay,Bowen Island,2018,04,11,12,35,Queen of Capilano,17
3,Langdale,Horseshoe Bay,2018,04,20,13,05,Queen of Surrey,53
1,Tsawwassen,Swartz Bay,2018,04,22,07,00,Coastal Renaissance,100
2,Departure Bay,Horseshoe Bay,2018,04,09,22,10,Queen of Oak Bay,106
30,Duke Point,Tsawwassen,2018,04,17,16,00,Coastal Inspiration,120
2,Horseshoe Bay,Departure Bay,2018,04,13,10,40,Queen of Oak Bay,108
8,Horseshoe Bay,Bowen Island,2018,04,07,17,45,Queen of Capilano,19
1,Swartz Bay,Tsawwassen,2018,04,27,18,00,Queen of New Westminster,120
8,Horseshoe Bay,Bowen Island,2018,04,07,11,25,Queen of Capilano,17
30,Duke Point,Tsawwassen,2018,04,17,10,15,Queen of Coquitlam,117
3,Horseshoe Bay,Langdale,2018,04,25,16,20,Queen of Surrey,48
1,Swartz Bay,Tsawwassen,2018,04,11,13,00,Coastal Renaissance,94
1,Tsawwassen,Swartz Bay,2018,04,01,22,00,Coastal Renaissance,78
8,Horseshoe Bay,Bowen Island,2018,04,18,12,35,Queen of Capilano,17
30,Duke Point,Tsawwassen,2018,04,01,17,45,Queen of Alberni,117
1,Tsawwassen,Swartz Bay,2018,04,27,19,00,Coastal Renaissance,88
8,Horseshoe Bay,Bowen Island,2018,04,14,10,15,Queen of Capilano,21
2,Departure Bay,Horseshoe Bay,2018,04,11,17,55,Queen of Oak Bay,105
8,Horseshoe Bay,Bowen Island,2018,04,28,14,20,Queen of Capilano,24
3,Horseshoe Bay,Langdale,2018,04,13,17,30,Queen of Cowichan,50
1,Tsawwassen,Swartz Bay,2018,04,29,19,00,Coastal Renaissance,92
2,Departure Bay,Horseshoe Bay,2018,04,14,17,55,Queen of Oak Bay,103
1,Tsawwassen,Swartz Bay,2018,04,29,21,00,Spirit of Vancouver Island,88
3,Horseshoe Bay,Langdale,2018,04,15,17,30,Queen of Cowichan,42
4,Swartz Bay,Fulford Harbour,2018,04,19,11,00,Skeena Queen,40
1,Swartz Bay,Tsawwassen,2018,04,19,17,00,Coastal Renaissance,90
1,Swartz Bay,Tsawwassen,2018,04,27,07,00,Spirit of Vancouver Island,94
4,Swartz Bay,Fulford Harbour,2018,04,16,11,00,Skeena Queen,48
1,Swartz Bay,Tsawwassen,2018,04,28,07,00,Spirit of Vancouver Island,90
1,Tsawwassen,Swartz Bay,2018,04,18,18,30,Coastal Inspiration,86
2,Horseshoe Bay,Departure Bay,2018,04,01,22,10,Queen of Cowichan,110
1,Tsawwassen,Swartz Bay,2018,04,09,07,00,Coastal Renaissance,90
2,Departure Bay,Horseshoe Bay,2018,04,21,08,25,Queen of Oak Bay,103
2,Departure Bay,Horseshoe Bay,2018,04,25,20,45,Queen of Surrey,103
8,Horseshoe Bay,Bowen Island,2018,04,08,11,25,Queen of Capilano,23
4,Swartz Bay,Fulford Harbour,2018,04,22,11,00,Skeena Queen,30
1,Tsawwassen,Swartz Bay,2018,04,30,14,00,Coastal Inspiration,86
3,Horseshoe Bay,Langdale,2018,04,18,07,30,Queen of Surrey,41
3,Horseshoe Bay,Langdale,2018,04,18,19,50,Queen of Cowichan,44
30,Tsawwassen,Duke Point,2018,04,04,17,45,Queen of Coquitlam,113
3,Langdale,Horseshoe Bay,2018,04,03,10,50,Queen of Surrey,45
1,Swartz Bay,Tsawwassen,2018,04,25,09,00,Coastal Renaissance,94
3,Langdale,Horseshoe Bay,2018,04,23,15,15,Queen of Surrey,41
8,Horseshoe Bay,Bowen Island,2018,04,30,20,00,Queen of Capilano,18
3,Horseshoe Bay,Langdale,2018,04,30,22,55,Queen of Surrey,55
30,Tsawwassen,Duke Point,2018,04,14,12,45,Queen of Coquitlam,115
30,Duke Point,Tsawwassen,2018,04,30,14,30,Queen of New Westminster,128
1,Tsawwassen,Swartz Bay,2018,04,02,21,00,Spirit of Vancouver Island,90
2,Departure Bay,Horseshoe Bay,2018,04,05,10,40,Queen of Cowichan,106
30,Duke Point,Tsawwassen,2018,04,17,15,15,Queen of Coquitlam,123
1,Swartz Bay,Tsawwassen,2018,04,21,08,00,Coastal Inspiration,92
2,Departure Bay,Horseshoe Bay,2018,04,13,20,45,Queen of Surrey,107
3,Horseshoe Bay,Langdale,2018,04,30,07,30,Queen of Surrey,40
1,Swartz Bay,Tsawwassen,2018,04,09,12,00,Coastal Inspiration,90
3,Langdale,Horseshoe Bay,2018,04,18,18,40,Queen of Cowichan,42
8,Horseshoe Bay,Bowen Island,2018,04,19,08,00,Queen of Capilano,24
1,Swartz Bay,Tsawwassen,2018,04,11,15,00,Spirit of Vancouver Island,110
2,Horseshoe Bay,Departure Bay,2018,04,24,20,05,Queen of Oak Bay,103
30,Tsawwassen,Duke Point,2018,04,10,22,45,Queen of Coquitlam,123
3,Langdale,Horseshoe Bay,2018,04,03,20,55,Queen of Cowichan,41
1,Tsawwassen,Swartz Bay,2018,04,26,21,00,Spirit of Vancouver Island,97
3,Langdale,Horseshoe Bay,2018,04,17,08,40,Queen of Surrey,40
3,Langdale,Horseshoe Bay,2018,04,08,17,25,Queen of Surrey,49
2,Departure Bay,Horseshoe Bay,2018,04,12,22,10,Queen of Oak Bay,106
8,Horseshoe Bay,Bowen Island,2018,04,06,12,35,Queen of Capilano,17
8,Horseshoe Bay,Bowen Island,2018,04,24,14,20,Queen of Capilano,18
2,Horseshoe Bay,Departure Bay,2018,04,13,18,35,Queen of Surrey,109
1,Tsawwassen,Swartz Bay,2018,04,14,11,00,Coastal Renaissance,98
4,Swartz Bay,Fulford Harbour,2018,04,14,07,00,Skeena Queen,40
3,Langdale,Horseshoe Bay,2018,04,11,08,40,Queen of Surrey,42
1,Swartz Bay,Tsawwassen,2018,04,01,14,00,Queen of New Westminster,88
1,Tsawwassen,Swartz Bay,2018,04,25,13,00,Spirit of Vancouver Island,92
4,Swartz Bay,Fulford Harbour,2018,04,19,09,00,Skeena Queen,48
8,Horseshoe Bay,Bowen Island,2018,04,09,20,00,Queen of Capilano,16
2,Departure Bay,Horseshoe Bay,2018,04,19,15,20,Queen of Cowichan,104
3,Horseshoe Bay,Langdale,2018,04,01,17,30,Queen of Cowichan,44
8,Horseshoe Bay,Bowen Island,2018,04,08,22,00,Queen of Capilano,18
8,Horseshoe Bay,Bowen Island,2018,04,10,05,50,Queen of Capilano,20
3,Langdale,Horseshoe Bay,2018,04,15,18,40,Queen of Cowichan,42
30,Duke Point,Tsawwassen,2018,04,03,12,45,Queen of Alberni,119
1,Swartz Bay,Tsawwassen,2018,04,14,15,00,Spirit of Vancouver Island,90
2,Horseshoe Bay,Departure Bay,2018,04,15,13,00,Queen of Cowichan,98
1,Tsawwassen,Swartz Bay,2018,04,16,14,00,Coastal Inspiration,88
2,Departure Bay,Horseshoe Bay,2018,04,03,17,55,Queen of Oak Bay,105
4,Swartz Bay,Fulford Harbour,2018,04,06,19,00,Skeena Queen,34
8,Horseshoe Bay,Bowen Island,2018,04,22,08,00,Queen of Capilano,18
30,Tsawwassen,Duke Point,2018,04,20,07,45,Queen of Coquitlam,131
2,Departure Bay,Horseshoe Bay,2018,04,12,08,25,Queen of Oak Bay,107
1,Swartz Bay,Tsawwassen,2018,04,17,17,00,Coastal Renaissance,100
30,Duke Point,Tsawwassen,2018,04,20,10,15,Queen of Coquitlam,127
1,Swartz Bay,Tsawwassen,2018,04,06,19,00,Spirit of Vancouver Island,88
1,Swartz Bay,Tsawwassen,2018,04,20,17,00,Coastal Renaissance,92
8,Horseshoe Bay,Bowen Island,2018,04,25,17,45,Queen of Capilano,18
8,Horseshoe Bay,Bowen Island,2018,04,01,22,00,Queen of Capilano,28
30,Tsawwassen,Duke Point,2018,04,02,17,45,Coastal Inspiration,121
8,Horseshoe Bay,Bowen Island,2018,04,02,12,35,Queen of Capilano,19
30,Duke Point,Tsawwassen,2018,04,10,12,45,Queen of Alberni,117
30,Tsawwassen,Duke Point,2018,04,06,05,15,Queen of Alberni,117
4,Swartz Bay,Fulford Harbour,2018,04,03,21,00,Skeena Queen,26
3,Langdale,Horseshoe Bay,2018,04,26,17,25,Queen of Surrey,69
30,Duke Point,Tsawwassen,2018,04,21,12,45,Queen of Alberni,115
30,Tsawwassen,Duke Point,2018,04,13,07,45,Queen of Coquitlam,112
1,Tsawwassen,Swartz Bay,2018,04,11,18,30,Coastal Inspiration,82
1,Tsawwassen,Swartz Bay,2018,04,10,09,00,Spirit of Vancouver Island,90
1,Swartz Bay,Tsawwassen,2018,04,01,09,00,Coastal Celebration,96
3,Langdale,Horseshoe Bay,2018,04,05,17,25,Queen of Surrey,49
1,Tsawwassen,Swartz Bay,2018,04,28,11,00,Coastal Renaissance,94
2,Departure Bay,Horseshoe Bay,2018,04,19,10,40,Queen of Cowichan,106
1,Tsawwassen,Swartz Bay,2018,04,22,16,00,Queen of New Westminster,92
30,Tsawwassen,Duke Point,2018,04,16,12,45,Queen of Coquitlam,117
8,Horseshoe Bay,Bowen Island,2018,04,26,08,00,Queen of Capilano,28
1,Swartz Bay,Tsawwassen,2018,04,15,18,00,Queen of New Westminster,88
8,Horseshoe Bay,Bowen Island,2018,04,13,16,35,Queen of Capilano,21
1,Tsawwassen,Swartz Bay,2018,04,20,21,00,Spirit of Vancouver Island,90
3,Langdale,Horseshoe Bay,2018,04,29,17,25,Queen of Surrey,63
8,Horseshoe Bay,Bowen Island,2018,04,10,15,30,Queen of Capilano,18
4,Swartz Bay,Fulford Harbour,2018,04,29,09,00,Skeena Queen,32
8,Horseshoe Bay,Bowen Island,2018,04,08,10,15,Queen of Capilano,17
3,Langdale,Horseshoe Bay,2018,04,29,08,40,Queen of Surrey,40
1,Swartz Bay,Tsawwassen,2018,04,07,08,00,Coastal Inspiration,100
1,Swartz Bay,Tsawwassen,2018,04,01,16,00,Coastal Renaissance,90
3,Horseshoe Bay,Langdale,2018,04,27,11,55,Queen of Surrey,53
1,Swartz Bay,Tsawwassen,2018,04,08,18,00,Queen of New Westminster,88
30,Tsawwassen,Duke Point,2018,04,23,05,15,Queen of New Westminster,127
2,Horseshoe Bay,Departure Bay,2018,04,21,20,05,Queen of Oak Bay,103
8,Horseshoe Bay,Bowen Island,2018,04,16,16,35,Queen of Capilano,17
1,Swartz Bay,Tsawwassen,2018,04,04,17,00,Coastal Renaissance,90
8,Horseshoe Bay,Bowen Island,2018,04,13,09,05,Queen of Capilano,23
1,Swartz Bay,Tsawwassen,2018,04,15,11,00,Spirit of Vancouver Island,96
4,Swartz Bay,Fulford Harbour,2018,04,30,17,00,Skeena Queen,40
3,Horseshoe Bay,Langdale,2018,04,26,17,30,Queen of Cowichan,44
1,Tsawwassen,Swartz Bay,2018,04,03,10,00,Coastal Renaissance,92
2,Horseshoe Bay,Departure Bay,2018,04,29,13,00,Queen of Cowichan,104
2,Horseshoe Bay,Departure Bay,2018,04,09,13,00,Queen of Cowichan,100
3,Langdale,Horseshoe Bay,2018,04,21,13,05,Queen of Surrey,43
1,Tsawwassen,Swartz Bay,2018,04,30,07,00,Coastal Renaissance,94
8,Horseshoe Bay,Bowen Island,2018,04,11,09,05,Queen of Capilano,31
2,Departure Bay,Horseshoe Bay,2018,04,10,08,25,Queen of Oak Bay,107
8,Horseshoe Bay,Bowen Island,2018,04,05,17,45,Queen of Capilano,19
1,Swartz Bay,Tsawwassen,2018,04,08,13,00,Coastal Renaissance,88
2,Horseshoe Bay,Departure Bay,2018,04,30,18,35,Queen of Surrey,131
8,Horseshoe Bay,Bowen Island,2018,04,02,18,50,Queen of Capilano,22
4,Swartz Bay,Fulford Harbour,2018,04,04,11,00,Skeena Queen,30
8,Horseshoe Bay,Bowen Island,2018,04,26,09,05,Queen of Capilano,33
4,Swartz Bay,Fulford Harbour,2018,04,28,15,00,Skeena Queen,28
1,Tsawwassen,Swartz Bay,2018,04,29,11,00,Coastal Renaissance,90
3,Horseshoe Bay,Langdale,2018,04,07,22,55,Queen of Surrey,43
8,Horseshoe Bay,Bowen Island,2018,04,19,09,05,Queen of Capilano,27
30,Tsawwassen,Duke Point,2018,04,02,22,45,Coastal Inspiration,124
30,Duke Point,Tsawwassen,2018,04,19,05,15,Queen of Coquitlam,123
30,Tsawwassen,Duke Point,2018,04,02,05,15,Queen of Alberni,118
2,Departure Bay,Horseshoe Bay,2018,04,12,20,45,Queen of Surrey,105
2,Horseshoe Bay,Departure Bay,2018,04,30,10,40,Queen of Oak Bay,104
1,Swartz Bay,Tsawwassen,2018,04,29,17,00,Coastal Renaissance,100
30,Duke Point,Tsawwassen,2018,04,27,10,15,Queen of Coquitlam,125
2,Horseshoe Bay,Departure Bay,2018,04,06,10,40,Queen of Oak Bay,106
30,Tsawwassen,Duke Point,2018,04,06,22,45,Queen of Coquitlam,120
2,Departure Bay,Horseshoe Bay,2018,04,13,06,15,Queen of Cowichan,109
8,Horseshoe Bay,Bowen Island,2018,04,10,10,15,Queen of Capilano,17
1,Tsawwassen,Swartz Bay,2018,04,05,19,00,Coastal Renaissance,90
2,Horseshoe Bay,Departure Bay,2018,04,15,06,15,Queen of Oak Bay,107
8,Horseshoe Bay,Bowen Island,2018,04,30,08,00,Queen of Capilano,22
4,Swartz Bay,Fulford Harbour,2018,04,21,13,00,Skeena Queen,30
1,Swartz Bay,Tsawwassen,2018,04,12,11,00,Spirit of Vancouver Island,90
1,Swartz Bay,Tsawwassen,2018,04,10,07,00,Spirit of Vancouver Island,88
3,Langdale,Horseshoe Bay,2018,04,08,06,20,Queen of Surrey,42
3,Horseshoe Bay,Langdale,2018,04,22,17,30,Queen of Cowichan,40
3,Langdale,Horseshoe Bay,2018,04,07,17,25,Queen of Surrey,45
8,Horseshoe Bay,Bowen Island,2018,04,03,05,50,Queen of Capilano,18
2,Horseshoe Bay,Departure Bay,2018,04,06,20,05,Queen of Oak Bay,121
4,Swartz Bay,Fulford Harbour,2018,04,08,13,00,Skeena Queen,30
8,Horseshoe Bay,Bowen Island,2018,04,06,16,35,Queen of Capilano,21
1,Tsawwassen,Swartz Bay,2018,04,11,21,00,Spirit of Vancouver Island,84
1,Tsawwassen,Swartz Bay,2018,04,17,13,00,Spirit of Vancouver Island,98
2,Departure Bay,Horseshoe Bay,2018,04,01,20,45,Queen of Surrey,109
8,Horseshoe Bay,Bowen Island,2018,04,16,22,00,Queen of Capilano,16
8,Horseshoe Bay,Bowen Island,2018,04,03,09,05,Queen of Capilano,31
2,Horseshoe Bay,Departure Bay,2018,04,10,06,15,Queen of Oak Bay,105
3,Horseshoe Bay,Langdale,2018,04,22,11,55,Queen of Surrey,41
3,Langdale,Horseshoe Bay,2018,04,16,15,15,Queen of Surrey,49
3,Horseshoe Bay,Langdale,2018,04,18,09,45,Queen of Surrey,41
30,Tsawwassen,Duke Point,2018,04,03,05,15,Queen of Alberni,119
1,Swartz Bay,Tsawwassen,2018,04,08,14,00,Queen of New Westminster,92
1,Swartz Bay,Tsawwassen,2018,04,29,11,00,Spirit of Vancouver Island,88
3,Horseshoe Bay,Langdale,2018,04,21,09,45,Queen of Surrey,40
8,Horseshoe Bay,Bowen Island,2018,04,24,06,50,Queen of Capilano,20
3,Horseshoe Bay,Langdale,2018,04,24,09,45,Queen of Surrey,41
3,Horseshoe Bay,Langdale,2018,04,11,11,55,Queen of Surrey,42
4,Swartz Bay,Fulford Harbour,2018,04,11,21,00,Skeena Queen,32
8,Horseshoe Bay,Bowen Island,2018,04,04,05,50,Queen of Capilano,18
4,Swartz Bay,Fulford Harbour,2018,04,13,11,00,Skeena Queen,30
3,Horseshoe Bay,Langdale,2018,04,10,11,55,Queen of Surrey,43
1,Swartz Bay,Tsawwassen,2018,04,21,11,00,Spirit of Vancouver Island,94
3,Langdale,Horseshoe Bay,2018,04,21,10,50,Queen of Surrey,44
3,Langdale,Horseshoe Bay,2018,04,24,18,40,Queen of Cowichan,40
8,Horseshoe Bay,Bowen Island,2018,04,22,14,20,Queen of Capilano,17
8,Horseshoe Bay,Bowen Island,2018,04,17,22,00,Queen of Capilano,16
30,Tsawwassen,Duke Point,2018,04,17,22,45,Queen of Coquitlam,120
30,Duke Point,Tsawwassen,2018,04,12,17,45,Queen of Alberni,122
4,Swartz Bay,Fulford Harbour,2018,04,18,19,00,Skeena Queen,44
4,Swartz Bay,Fulford Harbour,2018,04,05,17,00,Skeena Queen,30
8,Horseshoe Bay,Bowen Island,2018,04,21,11,25,Queen of Capilano,17
2,Horseshoe Bay,Departure Bay,2018,04,16,18,35,Queen of Surrey,107
8,Horseshoe Bay,Bowen Island,2018,04,26,15,30,Queen of Capilano,20
8,Horseshoe Bay,Bowen Island,2018,04,18,10,15,Queen of Capilano,23
4,Swartz Bay,Fulford Harbour,2018,04,17,19,00,Skeena Queen,34
